,BTC,SPY,QQQ,Gold,TLT,VIX
2017-05-04,0.031931010352657774,0.0011741662417292797,0.00036508391841438836,-0.010086475737808298,-0.0049272905142246914,-0.020599275350412838
2017-05-05,0.011562888473097388,0.003936809184346357,0.003648915315708434,0.0018837333588364036,0.0009077580882075331,0.010516219529262294
2017-05-08,0.10794305807626059,-0.00016663197620514492,0.002180682273850154,-0.002222050521183294,-0.0054414462296541455,-0.07568583350596314
2017-05-09,0.018574294379609002,-0.0009181744809770853,0.003482722757179868,-0.005995691205500586,-8.225304667408562e-05,0.019447243754458388
2017-05-10,0.018098862795306925,0.0017958176083552324,0.0005780485703787974,-8.618815999517082e-05,-0.0011609590676480153,0.025100401510290693
2017-05-11,0.034379111334029044,-0.002042516348368273,-0.0007948847188742336,0.003964142371969848,0.0,0.0381978787331656
2017-05-12,-0.06725737173444557,-0.0016710526209119392,0.0022417731801023244,0.0028326337429587234,0.007552876521057961,-0.018867995824705996
2017-05-15,0.00822974966183998,0.00552339399494417,0.003174365898802156,0.0026534071191921527,-0.0027187250941632657,0.0019231210093542117
2017-05-16,-0.0022894809777168623,-0.0009158026168578637,0.0041716011413897025,0.0043537829852127174,0.0037173258326892444,0.022072892567399194
2017-05-17,0.06033037423636123,-0.017743645177065726,-0.0254258395017104,0.018189539837597968,0.014566502158765315,0.4638498320189939
2017-05-18,0.02694814256769873,0.004028158205382271,0.008745360174375882,-0.008181011348557088,0.0011357500530633224,-0.05965364310925958
2017-05-19,0.05245012852721076,0.006504257922453904,0.004225343129751424,0.0049659454541624015,0.0023498762329259293,-0.17871759296242995
2017-05-22,0.09341903248231942,0.005077643024276046,0.008415835121327708,0.004187604636601616,-0.0027482633504559706,-0.09219266280682037
2017-05-23,0.06764517628472633,0.0022126259922568003,0.0010068696430960422,-0.006338633249028169,-0.006727661078483549,-0.019213177702065543
2017-05-24,0.05310244475213688,0.0023330472971045957,0.004600166939850769,0.003944948993712671,0.005630540444150789,-0.06529848804370886
2017-05-25,-0.05674318565944014,0.004779295069008427,0.008513590592857057,-0.0010868426783263718,0.0003245515785692543,-0.0029940803667591886
2017-05-26,-0.04449498887747083,-0.000206661098784644,0.001772616558681328,0.00887175702052101,0.0017037630247578317,-0.018017953516060725
