,BTC,SPY,QQQ,Gold,TLT,VIX
2018-09-18,6371.2998046875,257.56536865234375,173.95458984375,113.44000244140625,93.90036010742188,12.789999961853027
2018-09-19,6398.5400390625,257.8398742675781,173.82135009765625,113.87999725341797,93.3400650024414,11.75
2018-09-20,6519.669921875,259.9292907714844,175.7432403564453,114.2699966430664,93.77229309082031,11.800000190734863
2018-09-21,6734.9501953125,259.69183349609375,174.78231811523438,113.48999786376953,93.73228454589844,11.680000305175781
2018-09-24,6595.41015625,258.8291015625,175.26837158203125,113.47000122070312,93.49214935302734,12.199999809265137
2018-09-25,6446.47021484375,258.58905029296875,175.5066680908203,113.6500015258789,93.39606475830078,12.420000076293945
2018-09-26,6495.0,257.8152160644531,175.6305694580078,113.05000305175781,94.052490234375,12.890000343322754
2018-09-27,6676.75,258.53570556640625,177.11746215820312,112.05000305175781,94.11646270751953,12.40999984741211
2018-09-28,6644.1298828125,258.5622863769531,177.079345703125,112.76000213623047,93.86835479736328,12.119999885559082
2018-10-01,6589.6201171875,259.4605407714844,177.44149780273438,112.56999969482422,93.17923736572266,12.0
2018-10-02,6556.10009765625,259.30938720703125,177.0411834716797,113.87000274658203,93.74881744384766,12.050000190734863
2018-10-03,6502.58984375,259.4516906738281,177.2318115234375,113.41999816894531,92.12029266357422,11.609999656677246
2018-10-04,6576.68994140625,257.42388916015625,173.82920837402344,113.4800033569336,91.4704818725586,14.220000267028809
2018-10-05,6622.47998046875,255.98312377929688,171.70376586914062,113.80000305175781,90.68431091308594,14.819999694824219
2018-10-08,6652.22998046875,255.98312377929688,170.65528869628906,112.54000091552734,90.37944030761719,15.6899995803833
2018-10-09,6642.64013671875,255.60951232910156,171.2080841064453,112.5999984741211,91.29400634765625,15.949999809265137
2018-10-10,6585.52978515625,247.5161590576172,163.6785125732422,112.87999725341797,91.0453109741211,22.959999084472656
2018-10-11,6256.240234375,242.06423950195312,161.64837646484375,115.77999877929688,92.15242767333984,24.979999542236328
2018-10-12,6274.580078125,245.42608642578125,166.1470489501953,115.2300033569336,91.83146667480469,21.309999465942383
2018-10-15,6596.5400390625,244.04754638671875,164.135986328125,116.0,91.7913818359375,21.299999237060547
2018-10-16,6596.10986328125,249.38385009765625,168.91111755371094,115.80000305175781,91.99994659423828,17.6200008392334
2018-10-17,6544.43017578125,249.4282989501953,168.9778289794922,115.79000091552734,91.45442199707031,17.399999618530273
2018-10-18,6476.7099609375,245.82630920410156,165.060546875,115.91999816894531,91.42235565185547,20.059999465942383
2018-10-19,6465.41015625,245.69284057617188,164.90802001953125,116.01000213623047,91.22177124023438,19.889999389648438
2018-10-22,6487.16015625,244.59017944335938,165.75628662109375,115.70999908447266,91.10147094726562,19.639999389648438
2018-10-23,6475.740234375,243.34494018554688,165.1462860107422,116.38999938964844,91.39025115966797,20.709999084472656
2018-10-24,6495.83984375,235.97190856933594,157.58810424804688,116.66000366210938,92.0801773071289,25.229999542236328
2018-10-25,6476.2900390625,240.2053680419922,163.03993225097656,116.4000015258789,91.69510650634766,24.219999313354492
2018-10-26,6474.75,235.9807891845703,158.84616088867188,116.7699966430664,92.2486572265625,24.15999984741211
2018-10-29,6332.6298828125,234.67337036132812,155.57701110839844,116.30999755859375,92.0400619506836,24.700000762939453
2018-10-30,6334.27001953125,238.1510009765625,158.14089965820312,115.80000305175781,91.58280181884766,23.350000381469727
2018-10-31,6317.60986328125,240.69448852539062,161.85806274414062,115.1500015258789,91.11747741699219,21.229999542236328
2018-11-01,6377.77978515625,243.2559356689453,163.9930419921875,116.62999725341797,91.20194244384766,19.34000015258789
2018-11-02,6388.43994140625,241.815185546875,161.43869018554688,116.6500015258789,90.06805419921875,19.510000228881836
2018-11-05,6419.66015625,243.14927673339844,161.0384063720703,116.37000274658203,90.42186737060547,19.959999084472656
2018-11-06,6461.009765625,244.68788146972656,162.2583465576172,116.04000091552734,90.3656005859375,19.90999984741211
2018-11-07,6530.14013671875,249.9263916015625,167.3480224609375,116.02999877929688,90.48623657226562,16.360000610351562
